order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-01549,2022-12-27,2022,Q4,12,December,Europe,United Kingdom,Office Supplies,Envelopes,Consumer,6,5.57,33.42,12.42,21.0,62.84
ORD-07495,2022-12-28,2022,Q4,12,December,Asia Pacific,Australia,Office Supplies,Paper,Home Office,3,40.44,121.32,62.73,58.59,48.29
ORD-02959,2022-12-28,2022,Q4,12,December,North America,Canada,Electronics,Laptops,Consumer,6,1298.04,7788.24,4462.44,3325.8,42.7
ORD-08462,2022-12-28,2022,Q4,12,December,Europe,Germany,Furniture,Chairs,Consumer,11,38.32,421.52,241.89,179.63,42.61
ORD-06108,2022-12-28,2022,Q4,12,December,North America,Canada,Furniture,Tables,Consumer,7,636.49,4455.43,2691.15,1764.28,39.6
ORD-02447,2022-12-28,2022,Q4,12,December,Asia Pacific,Japan,Electronics,Accessories,Consumer,10,368.96,3689.6,2315.9,1373.7,37.23
ORD-02015,2022-12-28,2022,Q4,12,December,Latin America,Brazil,Office Supplies,Envelopes,Corporate,9,28.84,259.56,137.43,122.13,47.05
ORD-09831,2022-12-28,2022,Q4,12,December,North America,Canada,Clothing,Pants,Corporate,10,49.72,497.2,205.0,292.2,58.77
ORD-02893,2022-12-28,2022,Q4,12,December,Europe,France,Electronics,Phones,Consumer,5,484.61,2423.05,1434.05,989.0,40.82
ORD-09452,2022-12-28,2022,Q4,12,December,Latin America,Colombia,Electronics,Phones,Home Office,10,93.7,937.0,606.4,330.6,35.28
ORD-02566,2022-12-29,2022,Q4,12,December,Asia Pacific,India,Electronics,Phones,Consumer,1,986.41,986.41,562.51,423.9,42.97
ORD-05023,2022-12-29,2022,Q4,12,December,Latin America,Brazil,Electronics,Accessories,Consumer,11,733.09,8063.99,5493.95,2570.04,31.87
ORD-06778,2022-12-29,2022,Q4,12,December,North America,Mexico,Electronics,Phones,Consumer,9,884.75,7962.75,5463.09,2499.66,31.39
ORD-00838,2022-12-29,2022,Q4,12,December,Latin America,Argentina,Electronics,Laptops,Home Office,7,1287.71,9013.97,6175.4,2838.57,31.49
ORD-07012,2022-12-29,2022,Q4,12,December,Latin America,Brazil,Electronics,Phones,Consumer,1,1353.28,1353.28,866.42,486.86,35.98
ORD-09095,2022-12-29,2022,Q4,12,December,Europe,Spain,Office Supplies,Labels,Consumer,12,62.77,753.24,388.92,364.32,48.37
ORD-04097,2022-12-29,2022,Q4,12,December,Europe,Italy,Clothing,Shirts,Consumer,8,42.3,338.4,181.52,156.88,46.36
ORD-03422,2022-12-29,2022,Q4,12,December,Europe,Spain,Furniture,Chairs,Consumer,9,638.41,5745.69,3372.57,2373.12,41.3
ORD-03318,2022-12-29,2022,Q4,12,December,Asia Pacific,Japan,Electronics,Phones,Home Office,10,775.29,7752.9,4838.3,2914.6,37.59
ORD-01234,2022-12-29,2022,Q4,12,December,Asia Pacific,China,Electronics,Accessories,Home Office,10,386.45,3864.5,2294.8,1569.7,40.62
ORD-00676,2022-12-29,2022,Q4,12,December,North America,Mexico,Clothing,Jackets,Consumer,14,131.0,1834.0,829.08,1004.92,54.79
ORD-01219,2022-12-29,2022,Q4,12,December,North America,Mexico,Office Supplies,Labels,Corporate,5,11.19,55.95,20.25,35.7,63.81
ORD-04347,2022-12-29,2022,Q4,12,December,Europe,Italy,Office Supplies,Envelopes,Consumer,3,50.12,150.36,82.56,67.8,45.09
ORD-05304,2022-12-30,2022,Q4,12,December,Latin America,Brazil,Clothing,Shirts,Consumer,7,12.57,87.99,35.35,52.64,59.82
ORD-01737,2022-12-30,2022,Q4,12,December,Asia Pacific,China,Furniture,Bookcases,Corporate,1,631.27,631.27,334.39,296.88,47.03
ORD-08332,2022-12-30,2022,Q4,12,December,Latin America,Brazil,Office Supplies,Envelopes,Corporate,10,53.05,530.5,263.8,266.7,50.27
ORD-03730,2022-12-30,2022,Q4,12,December,North America,Mexico,Furniture,Chairs,Corporate,2,472.16,944.32,610.2,334.12,35.38
ORD-07816,2022-12-30,2022,Q4,12,December,North America,United States,Furniture,Desks,Corporate,8,621.81,4974.48,3105.6,1868.88,37.57
ORD-09267,2022-12-30,2022,Q4,12,December,North America,Mexico,Electronics,Accessories,Corporate,1,308.81,308.81,198.38,110.43,35.76
ORD-01598,2022-12-30,2022,Q4,12,December,Latin America,Chile,Clothing,Pants,Corporate,1,103.84,103.84,44.63,59.21,57.02
ORD-04589,2022-12-30,2022,Q4,12,December,Europe,Spain,Clothing,Shoes,Consumer,9,231.24,2081.16,1193.49,887.67,42.65
ORD-07457,2022-12-30,2022,Q4,12,December,North America,United States,Office Supplies,Paper,Home Office,11,54.77,602.47,296.56,305.91,50.78
ORD-01106,2022-12-30,2022,Q4,12,December,North America,United States,Electronics,Phones,Consumer,4,109.82,439.28,282.4,156.88,35.71
ORD-09755,2022-12-31,2022,Q4,12,December,Europe,Italy,Electronics,Phones,Corporate,9,871.25,7841.25,4684.77,3156.48,40.25
ORD-03609,2022-12-31,2022,Q4,12,December,Europe,Italy,Electronics,Accessories,Consumer,3,1036.68,3110.04,1891.98,1218.06,39.17
ORD-07658,2022-12-31,2022,Q4,12,December,Europe,United Kingdom,Clothing,Pants,Consumer,4,117.54,470.16,196.52,273.64,58.2
ORD-09688,2022-12-31,2022,Q4,12,December,North America,United States,Clothing,Shirts,Consumer,11,101.35,1114.85,667.59,447.26,40.12
ORD-05597,2022-12-31,2022,Q4,12,December,Latin America,Colombia,Furniture,Desks,Corporate,9,703.37,6330.33,3881.61,2448.72,38.68
ORD-01246,2022-12-31,2022,Q4,12,December,Latin America,Chile,Clothing,Shoes,Corporate,7,206.41,1444.87,640.08,804.79,55.7
ORD-02594,2022-12-31,2022,Q4,12,December,Asia Pacific,China,Electronics,Monitors,Home Office,13,679.88,8838.44,5054.79,3783.65,42.81
ORD-01041,2022-12-31,2022,Q4,12,December,Europe,United Kingdom,Furniture,Chairs,Consumer,1,660.85,660.85,355.5,305.35,46.21
ORD-02655,2022-12-31,2022,Q4,12,December,North America,United States,Electronics,Tablets,Consumer,1,101.03,101.03,58.44,42.59,42.16
ORD-07575,2022-12-31,2022,Q4,12,December,Europe,Spain,Electronics,Monitors,Corporate,9,275.94,2483.46,1594.62,888.84,35.79
ORD-08723,2022-12-31,2022,Q4,12,December,Asia Pacific,South Korea,Furniture,Tables,Consumer,7,343.15,2402.05,1521.45,880.6,36.66
ORD-07565,2022-12-31,2022,Q4,12,December,Asia Pacific,China,Electronics,Tablets,Consumer,3,1340.69,4022.07,2448.42,1573.65,39.13
ORD-00667,2022-12-31,2022,Q4,12,December,Asia Pacific,India,Office Supplies,Envelopes,Corporate,13,55.77,725.01,333.06,391.95,54.06
ORD-09408,2022-12-31,2022,Q4,12,December,North America,Mexico,Clothing,Jackets,Consumer,5,71.21,356.05,211.5,144.55,40.6
ORD-05451,2023-01-01,2023,Q1,1,January,North America,United States,Office Supplies,Paper,Corporate,13,56.41,733.33,371.54,361.79,49.34
ORD-02273,2023-01-01,2023,Q1,1,January,North America,United States,Office Supplies,Binders,Home Office,11,52.07,572.77,293.81,278.96,48.7
ORD-03721,2023-01-01,2023,Q1,1,January,Europe,France,Electronics,Tablets,Corporate,14,113.04,1582.56,940.66,641.9,40.56
ORD-04059,2023-01-01,2023,Q1,1,January,Europe,Spain,Electronics,Accessories,Consumer,7,581.55,4070.85,2490.6,1580.25,38.82
ORD-06630,2023-01-01,2023,Q1,1,January,Asia Pacific,Australia,Furniture,Tables,Consumer,9,254.61,2291.49,1328.13,963.36,42.04
ORD-03594,2023-01-01,2023,Q1,1,January,Asia Pacific,Australia,Clothing,Shirts,Consumer,3,162.74,488.22,287.52,200.7,41.11
ORD-01924,2023-01-01,2023,Q1,1,January,Asia Pacific,Japan,Clothing,Pants,Home Office,4,27.93,111.72,57.4,54.32,48.62
ORD-05164,2023-01-01,2023,Q1,1,January,Europe,Spain,Furniture,Bookcases,Consumer,1,219.39,219.39,134.55,84.84,38.67
ORD-04493,2023-01-01,2023,Q1,1,January,North America,United States,Electronics,Laptops,Consumer,14,553.46,7748.44,4609.08,3139.36,40.52
ORD-03222,2023-01-02,2023,Q1,1,January,North America,Canada,Office Supplies,Labels,Consumer,12,14.01,168.12,69.36,98.76,58.74
ORD-06228,2023-01-02,2023,Q1,1,January,Asia Pacific,Australia,Electronics,Accessories,Home Office,5,1313.11,6565.55,4557.6,2007.95,30.58
ORD-04498,2023-01-02,2023,Q1,1,January,Europe,Spain,Office Supplies,Pens,Consumer,14,14.99,209.86,87.5,122.36,58.31
ORD-04674,2023-01-02,2023,Q1,1,January,Asia Pacific,Japan,Furniture,Chairs,Consumer,3,60.11,180.33,98.04,82.29,45.63
ORD-03264,2023-01-02,2023,Q1,1,January,Asia Pacific,China,Clothing,Accessories,Corporate,6,26.45,158.7,80.46,78.24,49.3
ORD-08436,2023-01-02,2023,Q1,1,January,Europe,Spain,Furniture,Bookcases,Consumer,9,668.51,6016.59,3476.97,2539.62,42.21
ORD-03947,2023-01-02,2023,Q1,1,January,North America,United States,Furniture,Desks,Consumer,6,239.97,1439.82,801.0,638.82,44.37
ORD-06621,2023-01-02,2023,Q1,1,January,North America,Canada,Furniture,Storage,Home Office,10,307.12,3071.2,1780.3,1290.9,42.03
ORD-01936,2023-01-03,2023,Q1,1,January,Asia Pacific,Australia,Office Supplies,Pens,Corporate,9,75.77,681.93,309.33,372.6,54.64
ORD-04178,2023-01-03,2023,Q1,1,January,Europe,Germany,Electronics,Monitors,Corporate,2,250.01,500.02,287.02,213.0,42.6
ORD-09963,2023-01-03,2023,Q1,1,January,Europe,France,Electronics,Accessories,Corporate,13,696.75,9057.75,6202.17,2855.58,31.53
ORD-05175,2023-01-03,2023,Q1,1,January,Europe,France,Furniture,Storage,Corporate,13,582.79,7576.27,3916.51,3659.76,48.31
ORD-08852,2023-01-03,2023,Q1,1,January,Asia Pacific,India,Electronics,Accessories,Home Office,7,1250.53,8753.71,4900.7,3853.01,44.02
ORD-05497,2023-01-03,2023,Q1,1,January,North America,United States,Office Supplies,Envelopes,Consumer,10,47.12,471.2,238.5,232.7,49.38
ORD-08346,2023-01-03,2023,Q1,1,January,Europe,Italy,Clothing,Shirts,Corporate,2,286.55,573.1,250.46,322.64,56.3
ORD-05540,2023-01-03,2023,Q1,1,January,North America,United States,Electronics,Tablets,Corporate,5,334.71,1673.55,949.1,724.45,43.29
ORD-03974,2023-01-03,2023,Q1,1,January,Asia Pacific,Japan,Electronics,Phones,Consumer,14,1382.04,19348.56,12563.88,6784.68,35.07
ORD-09575,2023-01-04,2023,Q1,1,January,Europe,France,Furniture,Bookcases,Consumer,4,497.64,1990.56,1279.28,711.28,35.73
ORD-03276,2023-01-04,2023,Q1,1,January,Europe,United Kingdom,Office Supplies,Pens,Consumer,6,19.56,117.36,58.2,59.16,50.41
ORD-03129,2023-01-04,2023,Q1,1,January,Asia Pacific,India,Electronics,Tablets,Consumer,3,391.67,1175.01,693.93,481.08,40.94
ORD-06711,2023-01-04,2023,Q1,1,January,Europe,Germany,Furniture,Desks,Consumer,14,276.51,3871.14,2158.1,1713.04,44.25
ORD-05850,2023-01-04,2023,Q1,1,January,Asia Pacific,China,Electronics,Phones,Corporate,10,221.32,2213.2,1337.2,876.0,39.58
ORD-02582,2023-01-04,2023,Q1,1,January,Asia Pacific,India,Office Supplies,Labels,Home Office,8,57.58,460.64,178.88,281.76,61.17
ORD-03261,2023-01-05,2023,Q1,1,January,Latin America,Argentina,Office Supplies,Paper,Consumer,12,9.38,112.56,56.52,56.04,49.79
ORD-09727,2023-01-05,2023,Q1,1,January,North America,United States,Electronics,Phones,Consumer,4,990.76,3963.04,2289.44,1673.6,42.23
ORD-03943,2023-01-05,2023,Q1,1,January,Latin America,Brazil,Office Supplies,Envelopes,Corporate,6,65.09,390.54,212.7,177.84,45.54
ORD-09797,2023-01-05,2023,Q1,1,January,North America,Canada,Office Supplies,Labels,Home Office,13,61.75,802.75,313.17,489.58,60.99
ORD-09662,2023-01-05,2023,Q1,1,January,Europe,United Kingdom,Furniture,Chairs,Home Office,2,766.61,1533.22,772.96,760.26,49.59
ORD-01951,2023-01-05,2023,Q1,1,January,Asia Pacific,South Korea,Furniture,Tables,Corporate,1,173.54,173.54,86.83,86.71,49.97
ORD-00319,2023-01-05,2023,Q1,1,January,Europe,Germany,Office Supplies,Pens,Home Office,10,65.29,652.9,348.5,304.4,46.62
ORD-09477,2023-01-06,2023,Q1,1,January,North America,Mexico,Electronics,Monitors,Consumer,13,644.47,8378.11,4890.73,3487.38,41.62
ORD-06548,2023-01-06,2023,Q1,1,January,North America,Canada,Office Supplies,Binders,Consumer,13,63.24,822.12,408.85,413.27,50.27
ORD-06381,2023-01-06,2023,Q1,1,January,Europe,Germany,Office Supplies,Envelopes,Home Office,7,54.08,378.56,185.78,192.78,50.92
ORD-07141,2023-01-06,2023,Q1,1,January,North America,United States,Office Supplies,Labels,Consumer,12,4.03,48.36,18.36,30.0,62.03
ORD-08903,2023-01-06,2023,Q1,1,January,Europe,France,Electronics,Laptops,Corporate,6,721.31,4327.86,2834.04,1493.82,34.52
ORD-08917,2023-01-06,2023,Q1,1,January,Asia Pacific,India,Electronics,Phones,Consumer,11,1493.28,16426.08,10970.74,5455.34,33.21
ORD-02165,2023-01-06,2023,Q1,1,January,Latin America,Colombia,Furniture,Storage,Consumer,2,393.45,786.9,482.06,304.84,38.74
ORD-06573,2023-01-06,2023,Q1,1,January,Asia Pacific,South Korea,Electronics,Monitors,Consumer,5,835.4,4177.0,2736.6,1440.4,34.48
ORD-05967,2023-01-06,2023,Q1,1,January,Europe,United Kingdom,Office Supplies,Binders,Consumer,9,58.05,522.45,210.06,312.39,59.79
ORD-03556,2023-01-06,2023,Q1,1,January,Europe,Italy,Furniture,Chairs,Consumer,14,34.2,478.8,293.16,185.64,38.77
ORD-00864,2023-01-06,2023,Q1,1,January,Asia Pacific,Australia,Furniture,Tables,Consumer,13,725.06,9425.78,4867.46,4558.32,48.36
ORD-04122,2023-01-06,2023,Q1,1,January,North America,Canada,Clothing,Jackets,Consumer,12,50.12,601.44,274.92,326.52,54.29
ORD-06543,2023-01-07,2023,Q1,1,January,Europe,Italy,Furniture,Chairs,Consumer,13,699.65,9095.45,5525.78,3569.67,39.25
ORD-09861,2023-01-07,2023,Q1,1,January,North America,United States,Electronics,Accessories,Consumer,13,1028.86,13375.18,7736.82,5638.36,42.16
ORD-05899,2023-01-07,2023,Q1,1,January,North America,Mexico,Office Supplies,Envelopes,Consumer,11,53.88,592.68,286.33,306.35,51.69
ORD-04911,2023-01-07,2023,Q1,1,January,Latin America,Colombia,Office Supplies,Labels,Corporate,11,8.34,91.74,45.21,46.53,50.72
ORD-04402,2023-01-07,2023,Q1,1,January,Asia Pacific,India,Electronics,Laptops,Consumer,3,1218.78,3656.34,2415.66,1240.68,33.93
ORD-09024,2023-01-07,2023,Q1,1,January,Asia Pacific,Australia,Electronics,Tablets,Corporate,2,1167.11,2334.22,1425.28,908.94,38.94
ORD-01092,2023-01-07,2023,Q1,1,January,Asia Pacific,Japan,Office Supplies,Labels,Corporate,13,3.81,49.53,22.75,26.78,54.07
ORD-08849,2023-01-08,2023,Q1,1,January,North America,Mexico,Clothing,Pants,Consumer,13,256.99,3340.87,1734.98,1605.89,48.07
ORD-00505,2023-01-08,2023,Q1,1,January,Asia Pacific,India,Electronics,Accessories,Consumer,6,1124.44,6746.64,3938.16,2808.48,41.63
ORD-05654,2023-01-08,2023,Q1,1,January,Latin America,Argentina,Clothing,Pants,Home Office,11,221.61,2437.71,1162.04,1275.67,52.33
ORD-07494,2023-01-08,2023,Q1,1,January,Europe,United Kingdom,Furniture,Bookcases,Consumer,13,468.65,6092.45,3855.28,2237.17,36.72
ORD-09410,2023-01-08,2023,Q1,1,January,Asia Pacific,Australia,Electronics,Phones,Consumer,9,1178.03,10602.27,5950.35,4651.92,43.88
ORD-05856,2023-01-08,2023,Q1,1,January,North America,United States,Furniture,Chairs,Consumer,4,258.44,1033.76,575.88,457.88,44.29
ORD-01618,2023-01-08,2023,Q1,1,January,North America,Mexico,Electronics,Accessories,Consumer,4,976.87,3907.48,2401.92,1505.56,38.53
ORD-02862,2023-01-08,2023,Q1,1,January,Asia Pacific,China,Office Supplies,Labels,Corporate,1,51.24,51.24,20.82,30.42,59.37
ORD-05987,2023-01-08,2023,Q1,1,January,Asia Pacific,Japan,Electronics,Phones,Corporate,2,1390.86,2781.72,1864.18,917.54,32.98
ORD-01070,2023-01-09,2023,Q1,1,January,Asia Pacific,Australia,Electronics,Phones,Home Office,13,995.38,12939.94,7794.28,5145.66,39.77
ORD-07765,2023-01-09,2023,Q1,1,January,North America,Canada,Clothing,Shoes,Consumer,13,142.3,1849.9,900.38,949.52,51.33
ORD-01955,2023-01-09,2023,Q1,1,January,Asia Pacific,South Korea,Furniture,Chairs,Corporate,11,147.18,1618.98,1014.42,604.56,37.34
ORD-09377,2023-01-09,2023,Q1,1,January,North America,United States,Electronics,Monitors,Consumer,13,139.76,1816.88,1238.77,578.11,31.82
ORD-00534,2023-01-09,2023,Q1,1,January,North America,Mexico,Electronics,Monitors,Consumer,12,1444.52,17334.24,10161.36,7172.88,41.38
ORD-04687,2023-01-09,2023,Q1,1,January,North America,Mexico,Office Supplies,Pens,Corporate,13,63.61,826.93,314.86,512.07,61.92
ORD-08924,2023-01-10,2023,Q1,1,January,North America,Mexico,Office Supplies,Labels,Home Office,6,16.63,99.78,50.76,49.02,49.13
ORD-03678,2023-01-10,2023,Q1,1,January,North America,Mexico,Office Supplies,Envelopes,Consumer,9,65.08,585.72,309.87,275.85,47.1
ORD-02711,2023-01-10,2023,Q1,1,January,Asia Pacific,China,Furniture,Bookcases,Corporate,4,488.93,1955.72,1022.52,933.2,47.72
ORD-03159,2023-01-10,2023,Q1,1,January,Latin America,Colombia,Clothing,Shirts,Corporate,11,127.72,1404.92,626.67,778.25,55.39
ORD-01529,2023-01-10,2023,Q1,1,January,Latin America,Brazil,Electronics,Tablets,Consumer,5,712.91,3564.55,2328.9,1235.65,34.66
ORD-01460,2023-01-10,2023,Q1,1,January,Latin America,Argentina,Furniture,Tables,Consumer,8,114.13,913.04,513.36,399.68,43.77
ORD-04184,2023-01-10,2023,Q1,1,January,Europe,Spain,Office Supplies,Envelopes,Consumer,4,58.72,234.88,109.04,125.84,53.58
ORD-07803,2023-01-10,2023,Q1,1,January,Europe,Italy,Furniture,Bookcases,Consumer,4,695.23,2780.92,1682.64,1098.28,39.49
ORD-02532,2023-01-10,2023,Q1,1,January,Europe,Italy,Office Supplies,Pens,Corporate,6,34.88,209.28,90.78,118.5,56.62
ORD-09457,2023-01-11,2023,Q1,1,January,North America,United States,Clothing,Pants,Corporate,8,253.07,2024.56,1126.88,897.68,44.34
ORD-02214,2023-01-11,2023,Q1,1,January,North America,United States,Office Supplies,Binders,Consumer,14,37.58,526.12,222.32,303.8,57.74
ORD-07428,2023-01-11,2023,Q1,1,January,Latin America,Colombia,Clothing,Jackets,Consumer,7,103.27,722.89,290.36,432.53,59.83
ORD-00765,2023-01-11,2023,Q1,1,January,North America,Mexico,Office Supplies,Binders,Consumer,7,55.92,391.44,161.84,229.6,58.66
ORD-09557,2023-01-11,2023,Q1,1,January,Asia Pacific,China,Electronics,Accessories,Consumer,3,1277.08,3831.24,2124.27,1706.97,44.55
ORD-06800,2023-01-11,2023,Q1,1,January,Asia Pacific,South Korea,Electronics,Laptops,Corporate,7,568.36,3978.52,2363.9,1614.62,40.58
ORD-04147,2023-01-11,2023,Q1,1,January,Latin America,Argentina,Furniture,Chairs,Corporate,4,486.78,1947.12,1120.12,827.0,42.47
ORD-06679,2023-01-11,2023,Q1,1,January,Latin America,Brazil,Clothing,Shirts,Consumer,3,256.01,768.03,443.01,325.02,42.32
ORD-04478,2023-01-11,2023,Q1,1,January,Asia Pacific,Japan,Electronics,Laptops,Consumer,9,412.22,3709.98,2233.26,1476.72,39.8
ORD-01139,2023-01-11,2023,Q1,1,January,Europe,France,Electronics,Tablets,Consumer,12,719.57,8634.84,4883.16,3751.68,43.45
ORD-04232,2023-01-11,2023,Q1,1,January,Asia Pacific,China,Electronics,Laptops,Consumer,11,1096.97,12066.67,7261.87,4804.8,39.82
ORD-07608,2023-01-11,2023,Q1,1,January,North America,Canada,Clothing,Pants,Corporate,3,253.4,760.2,380.34,379.86,49.97
ORD-07075,2023-01-11,2023,Q1,1,January,Asia Pacific,China,Electronics,Tablets,Home Office,9,902.07,8118.63,5033.34,3085.29,38.0
ORD-04821,2023-01-11,2023,Q1,1,January,Europe,Italy,Furniture,Tables,Consumer,7,796.0,5572.0,3182.76,2389.24,42.88
ORD-07111,2023-01-11,2023,Q1,1,January,North America,United States,Office Supplies,Paper,Consumer,14,23.89,334.46,141.54,192.92,57.68
ORD-06995,2023-01-12,2023,Q1,1,January,North America,United States,Furniture,Tables,Corporate,8,101.87,814.96,431.6,383.36,47.04
ORD-04548,2023-01-12,2023,Q1,1,January,North America,United States,Clothing,Accessories,Corporate,2,268.72,537.44,261.32,276.12,51.38
ORD-01131,2023-01-12,2023,Q1,1,January,North America,Canada,Furniture,Storage,Consumer,14,618.76,8662.64,4736.9,3925.74,45.32
ORD-09666,2023-01-12,2023,Q1,1,January,Europe,United Kingdom,Electronics,Accessories,Corporate,3,502.53,1507.59,986.13,521.46,34.59
ORD-05507,2023-01-12,2023,Q1,1,January,Europe,Germany,Electronics,Accessories,Corporate,11,988.13,10869.43,6439.51,4429.92,40.76
ORD-03271,2023-01-12,2023,Q1,1,January,Europe,United Kingdom,Clothing,Shoes,Consumer,3,246.59,739.77,304.83,434.94,58.79
ORD-08087,2023-01-12,2023,Q1,1,January,Europe,Italy,Furniture,Storage,Consumer,3,147.07,441.21,260.79,180.42,40.89
ORD-05359,2023-01-13,2023,Q1,1,January,North America,Mexico,Electronics,Tablets,Consumer,14,692.44,9694.16,5919.34,3774.82,38.94
ORD-01324,2023-01-13,2023,Q1,1,January,North America,United States,Clothing,Jackets,Corporate,5,267.99,1339.95,565.5,774.45,57.8
ORD-04590,2023-01-13,2023,Q1,1,January,Asia Pacific,Japan,Electronics,Accessories,Consumer,4,1002.72,4010.88,2475.88,1535.0,38.27
ORD-09023,2023-01-13,2023,Q1,1,January,North America,Mexico,Clothing,Shirts,Corporate,12,42.36,508.32,244.44,263.88,51.91
ORD-01647,2023-01-13,2023,Q1,1,January,North America,United States,Office Supplies,Labels,Home Office,2,51.9,103.8,40.18,63.62,61.29
ORD-05288,2023-01-13,2023,Q1,1,January,Europe,United Kingdom,Clothing,Accessories,Corporate,4,75.06,300.24,140.12,160.12,53.33
ORD-01947,2023-01-13,2023,Q1,1,January,Europe,Italy,Furniture,Tables,Corporate,8,490.63,3925.04,2426.8,1498.24,38.17
ORD-07297,2023-01-13,2023,Q1,1,January,North America,Mexico,Furniture,Tables,Corporate,3,133.29,399.87,208.86,191.01,47.77
ORD-06595,2023-01-14,2023,Q1,1,January,North America,Canada,Office Supplies,Paper,Corporate,11,37.33,410.63,186.78,223.85,54.51
ORD-05706,2023-01-14,2023,Q1,1,January,Europe,Germany,Office Supplies,Envelopes,Corporate,11,67.1,738.1,259.6,478.5,64.83
ORD-09753,2023-01-14,2023,Q1,1,January,North America,Mexico,Electronics,Monitors,Consumer,4,572.33,2289.32,1457.08,832.24,36.35
ORD-03266,2023-01-14,2023,Q1,1,January,Asia Pacific,South Korea,Office Supplies,Labels,Consumer,8,10.88,87.04,45.76,41.28,47.43
